project,project_path,worker_name,session_id,harness,source_db,source_transcript,source_factory_logs,factory_session,spawn_id,spawn_at,cli,model,effort,transcript_join_key,transcript_joined,session_first_at,session_last_at,task_id,task_title,task_status,task_closed,task_created_at,task_closed_at,lease_acquired_at,lease_released_at,lease_terminal_event,send_back_count,urgent_stop_count,merge_required_count,close_reason,first_push_at,minutes_to_first_push,input_tokens,cached_input_tokens,cache_creation_input_tokens,output_tokens,reasoning_tokens,tool_calls,cost_usd,home
cas-src,/home/pippenz/Petrastella/cas-src,codex-calm-kestrel-47-d37f58fc-c3d2-4b77-b9c8-fab8fd4eafb7,db:unknown:codex-calm-kestrel-47-d37f58fc-c3d2-4b77-b9c8-fab8fd4eafb7,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-calm-kestrel-47-d37f58fc-c3d2-4b77-b9c8-fab8fd4eafb7,no,,,cas-8716,cas hub start / restart_stale_hub must detach the hub into its own session (setsid) — a hub started from a worker shell or cas update died with that process group,closed,yes,2026-09-01T16:16:08.096Z,2026-09-01T17:38:46.623Z,2026-09-01T17:05:47.618Z,2026-09-01T17:11:59.080Z,revoked,0,0,0,"Implemented and locally committed detached hub launch/session containment and hermetic ScopeOps test seams. Commits: b53639b8 and 733f5fe0; tip 733f5fe0d80b6dff7c6b24c1fbe85efec8d3908d. Verified cargo check exit 0, cli::hub 27/27, hub 150/150, ui::factory 730/730; git diff --check passed and worktree is clean. Real hub_detached_lifecycle_test was not run because it launches a real hub; supervisor will run the exact command from a plain shell outside worker containment. No push/PR/gh and live hub pid 400120 untouched.",,,0,0,0,0,0,0,,default
cas-src,/home/pippenz/Petrastella/cas-src,codex-rapid-crow-42-e81c915f-e48f-41dd-83f2-4dd154655644,db:unknown:codex-rapid-crow-42-e81c915f-e48f-41dd-83f2-4dd154655644,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-rapid-crow-42-e81c915f-e48f-41dd-83f2-4dd154655644,no,,,cas-7f50,"Local-merge delivery mode: an epic/session flag that makes workers never push to origin (close gate says ""await supervisor local merge"", skill + PreToolUse guard block git push)",closed,yes,2026-09-01T14:23:37.598Z,2026-09-01T18:18:20.417Z,2026-09-01T16:44:13.587Z,2026-09-01T18:00:57.090Z,released,1,0,4,"Supervisor confirmed merge commit eed2e90e contains 6d8cca43 on the local epic branch. Merged-tree proofs passed: builtins 92/92, component_output_test 13/13, and worker_session_start_protected_context_has_hard_limit_margin 1/1. Closing with the verified commit receipt; no origin push/PR/gh.",,,0,0,0,0,0,0,,default
cas-src,/home/pippenz/Petrastella/cas-src,codex-jolly-jay-31-7fe7e6d2-bc0c-483f-be66-f70d5b3eddd6,db:unknown:codex-jolly-jay-31-7fe7e6d2-bc0c-483f-be66-f70d5b3eddd6,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-jolly-jay-31-7fe7e6d2-bc0c-483f-be66-f70d5b3eddd6,no,,,cas-8716,cas hub start / restart_stale_hub must detach the hub into its own session (setsid) — a hub started from a worker shell or cas update died with that process group,closed,yes,2026-09-01T16:16:08.096Z,2026-09-01T17:38:46.623Z,2026-09-01T16:44:17.571Z,2026-09-01T16:59:06.697Z,revoked,0,0,0,"Implemented and locally committed detached hub launch/session containment and hermetic ScopeOps test seams. Commits: b53639b8 and 733f5fe0; tip 733f5fe0d80b6dff7c6b24c1fbe85efec8d3908d. Verified cargo check exit 0, cli::hub 27/27, hub 150/150, ui::factory 730/730; git diff --check passed and worktree is clean. Real hub_detached_lifecycle_test was not run because it launches a real hub; supervisor will run the exact command from a plain shell outside worker containment. No push/PR/gh and live hub pid 400120 untouched.",,,0,0,0,0,0,0,,default
cas-src,/home/pippenz/Petrastella/cas-src,codex-eager-cardinal-19-74b6b9ee-c85e-4722-9db6-c371fda66f3c,db:unknown:codex-eager-cardinal-19-74b6b9ee-c85e-4722-9db6-c371fda66f3c,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-eager-cardinal-19-74b6b9ee-c85e-4722-9db6-c371fda66f3c,no,,,cas-8716,cas hub start / restart_stale_hub must detach the hub into its own session (setsid) — a hub started from a worker shell or cas update died with that process group,closed,yes,2026-09-01T16:16:08.096Z,2026-09-01T17:38:46.623Z,2026-09-01T17:13:15.055Z,2026-09-01T17:38:46.629Z,released,0,0,0,"Implemented and locally committed detached hub launch/session containment and hermetic ScopeOps test seams. Commits: b53639b8 and 733f5fe0; tip 733f5fe0d80b6dff7c6b24c1fbe85efec8d3908d. Verified cargo check exit 0, cli::hub 27/27, hub 150/150, ui::factory 730/730; git diff --check passed and worktree is clean. Real hub_detached_lifecycle_test was not run because it launches a real hub; supervisor will run the exact command from a plain shell outside worker containment. No push/PR/gh and live hub pid 400120 untouched.",,,0,0,0,0,0,0,,default
cas-src,/home/pippenz/Petrastella/cas-src,codex-tender-newt-83-a3a4dcad-0b57-4571-94e5-1e24c72e67d8,db:unknown:codex-tender-newt-83-a3a4dcad-0b57-4571-94e5-1e24c72e67d8,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-tender-newt-83-a3a4dcad-0b57-4571-94e5-1e24c72e67d8,no,,,cas-7f50,"Local-merge delivery mode: an epic/session flag that makes workers never push to origin (close gate says ""await supervisor local merge"", skill + PreToolUse guard block git push)",closed,yes,2026-09-01T14:23:37.598Z,2026-09-01T18:18:20.417Z,2026-09-01T18:06:42.548Z,2026-09-01T18:16:53.373Z,released,1,0,4,"Supervisor confirmed merge commit eed2e90e contains 6d8cca43 on the local epic branch. Merged-tree proofs passed: builtins 92/92, component_output_test 13/13, and worker_session_start_protected_context_has_hard_limit_margin 1/1. Closing with the verified commit receipt; no origin push/PR/gh.",,,0,0,0,0,0,0,,default
cas-src,/home/pippenz/Petrastella/cas-src,codex-golden-gazelle-72-b0f713a4-aee3-4120-8a3a-42a22f4bd4f4,db:unknown:codex-golden-gazelle-72-b0f713a4-aee3-4120-8a3a-42a22f4bd4f4,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-golden-gazelle-72-b0f713a4-aee3-4120-8a3a-42a22f4bd4f4,no,,,cas-1187,"P0: `cas hub stop` kills the launcher's whole cgroup — hub record stores the inherited (non-Cassy) scope and kill_scope nukes it (killed the supervisor session, workers and live hub on 2026-09-01 17:41Z)",closed,yes,2026-09-01T18:05:48.500Z,2026-09-01T18:49:46.450Z,2026-09-01T18:06:42.796Z,2026-09-01T18:48:57.755Z,released,0,0,3,Follow-up commit da88b5f2 is merged into the local epic as 463b8167. Direct cas-private-server-* scopes under a plain caller's own cgroup are now accepted while caller/ancestor and unrelated host scopes remain refused. Regression and scoped proofs passed before merge: server_registry_mcp_test 7/7; ui::factory 733/733; cli::hub 27/27; hub_detached_lifecycle_test 5/5; cargo check -p cas --lib --tests exit 0. Supervisor is running full nextest and doctests on the merged tree.,,,0,0,0,0,0,0,,default
cas-src,/home/pippenz/Petrastella/cas-src,codex-golden-gazelle-72-b0f713a4-aee3-4120-8a3a-42a22f4bd4f4,db:unknown:codex-golden-gazelle-72-b0f713a4-aee3-4120-8a3a-42a22f4bd4f4,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-golden-gazelle-72-b0f713a4-aee3-4120-8a3a-42a22f4bd4f4,no,,,cas-7681,"P0: hub detached launcher depends on PATH — `Command::new(""sh"")` + `sleep` break `cas hub start` under a minimal PATH (4/7 hub_clean_home_test failures)",closed,yes,2026-09-01T18:53:55.047Z,2026-09-01T19:02:43.386Z,2026-09-01T18:54:18.279Z,2026-09-01T19:02:07.869Z,released,0,0,2,"Supervisor merged the test-first regression and Unix PATH-independent launcher implementation into the local epic as 75b6504d. The Unix detached barrier now invokes /bin/sh and /bin/sleep without consulting PATH; pid/go synchronization, cgroup metadata read, --cgroup pass-through, and exec semantics are unchanged. Verified before merge: hub_clean_home_test 7/7, hub_detached_lifecycle_test 5/5 via setsid, cli::hub 27/27, hub_launcher_path_test 1/1, cargo check -p cas --lib --tests exit 0. No push performed.",,,0,0,0,0,0,0,,default
cas-src,/home/pippenz/Petrastella/cas-src,codex-eager-lark-45-98796237-f1f8-4655-84b7-90a876f4585e,db:unknown:codex-eager-lark-45-98796237-f1f8-4655-84b7-90a876f4585e,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-eager-lark-45-98796237-f1f8-4655-84b7-90a876f4585e,no,,,cas-b2c4,P0: hub_detached_lifecycle_test::factory_worker_hub_record_uses_its_joined_server_scope requires cgroup delegation the CI runner lacks — make it portable,closed,yes,2026-09-01T19:37:15.177Z,2026-09-01T19:46:11.869Z,2026-09-01T19:37:42.509Z,2026-09-01T19:45:23.740Z,released,0,0,1,Supervisor merged delivered commit 8a5e2b0de5faa250a2318f8b6d33a51f723c9848 into the epic as 282f80d5. Test-only cgroup delegation portability fix was verified with detached hub_detached_lifecycle_test 5/5 and cargo check -p cas --lib --tests exit 0. No further worker action required; no push performed.,,,0,0,0,0,0,0,,default
cas-src,/home/pippenz/Petrastella/cas-src,codex-gentle-viper-19-4679825d-5453-41d0-a8b7-662b3a5ae139,db:unknown:codex-gentle-viper-19-4679825d-5453-41d0-a8b7-662b3a5ae139,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-gentle-viper-19-4679825d-5453-41d0-a8b7-662b3a5ae139,no,,,cas-7216,"Remove the persona pipeline artifacts: cas-code-review skill (3 mirrors), cas-code-review.js workflow, code-reviewer agent mirrors, builtins registration, structure test",closed,yes,2026-09-01T18:36:53.015Z,2026-09-01T21:28:16.090Z,2026-09-01T20:59:05.969Z,2026-09-01T21:28:16.099Z,released,1,0,2,"Supervisor cleared the stale execution note and confirmed merged commit 909b0769 in local merge commit 9cf31b2a. No code changes were made after merge. Merged-tree proofs: cargo check exited 0, builtins 84/84 passed, hooks 504/504 passed. No push or PR performed.",,,0,0,0,0,0,0,,default
cas-src,/home/pippenz/Petrastella/cas-src,codex-gentle-viper-19-4679825d-5453-41d0-a8b7-662b3a5ae139,db:unknown:codex-gentle-viper-19-4679825d-5453-41d0-a8b7-662b3a5ae139,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-gentle-viper-19-4679825d-5453-41d0-a8b7-662b3a5ae139,no,,,cas-ac18,"Docs and skills describe the merge-time diff review: rewrite cas-supervisor Phase 3/4 + code-review-queue.md, sweep worker skill and contributor docs",closed,yes,2026-09-01T18:37:21.719Z,2026-09-01T22:48:43.723Z,2026-09-01T21:46:38.369Z,2026-09-01T22:48:22.651Z,released,0,0,1,Supervisor merged follow-up commit 31a70068 into epic as e43fe595. Projection parity correction is delivered: root Claude/Codex git-history-analyzer files match embedded templates and tracked Claude settings match generated PreToolUse output. Fresh proofs before merge: builtin_flavor_drift_test 13/13 passed and cargo check -p cas --lib --tests exit 0. No push.,,,0,0,0,0,0,0,,default
cas-src,/home/pippenz/Petrastella/cas-src,codex-patient-cheetah-64-e031b18c-e8a9-426d-aa51-45c5aee5b96f,db:unknown:codex-patient-cheetah-64-e031b18c-e8a9-426d-aa51-45c5aee5b96f,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-patient-cheetah-64-e031b18c-e8a9-426d-aa51-45c5aee5b96f,no,,,cas-6027,"Close-gate simplification: drop code_review_findings + envelope validation, rename bypass_code_review's surviving overrides to supervisor_override, delete the finding types",closed,yes,2026-09-01T18:37:12.117Z,2026-09-01T22:55:36.921Z,2026-09-01T22:52:02.733Z,2026-09-01T22:55:36.927Z,released,0,0,2,"Supervisor merged d8e79667 into epic merge commit 9e9a87cd locally. Final zero_change_close_tests passed 44/44 (4,918 skipped) and cargo check -p cas --lib --tests passed with existing warnings. The zero-commit and no-diff close fallback messages now name supervisor_override=true and require an audit reason. No push performed.",,,0,0,0,0,0,0,,default
cas-src,/home/pippenz/Petrastella/cas-src,codex-patient-cheetah-64-e031b18c-e8a9-426d-aa51-45c5aee5b96f,db:unknown:codex-patient-cheetah-64-e031b18c-e8a9-426d-aa51-45c5aee5b96f,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-patient-cheetah-64-e031b18c-e8a9-426d-aa51-45c5aee5b96f,no,,,cas-8387,"Retire the PendingSupervisorReview task status: close routes to AwaitingMerge/closed, approve-flow removed, cloud strings mapped for legacy rows, local migration",closed,yes,2026-09-01T18:37:42.470Z,2026-09-01T22:38:08.962Z,2026-09-01T21:46:41.647Z,2026-09-01T22:32:17.185Z,released,0,2,2,"Supervisor merged 423b1839, d5876787, and follow-up 1f16054d into epic merge commit 5c31b073 locally. Merged-tree cargo check passed; the follow-up removed the obsolete PendingSupervisorReview prompt sentence from Codex, Grok, and Claude worker instructions. No push performed per epic policy.",,,0,0,0,0,0,0,,default
cas-src,/home/pippenz/Petrastella/cas-src,codex-patient-cheetah-64-e031b18c-e8a9-426d-aa51-45c5aee5b96f,db:unknown:codex-patient-cheetah-64-e031b18c-e8a9-426d-aa51-45c5aee5b96f,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-patient-cheetah-64-e031b18c-e8a9-426d-aa51-45c5aee5b96f,no,,,cas-d20fd,"Remove the review-dispatch layer: code_review_dispatch.rs, PreToolUse review gate, review_dispatch_gate tests, [code_review] config section",closed,yes,2026-09-01T18:37:01.716Z,2026-09-01T21:29:15.362Z,2026-09-01T20:59:09.162Z,2026-09-01T21:29:15.367Z,released,1,0,2,"Supervisor merged 95ef97b1 into the local epic as 7c5183ac; worker tree is unchanged and ancestry is verified. Merged-tree proofs: cargo check exit 0, hooks 504/504, config 309/309, and the CLI unknown-key proof is captured. No push per epic policy.",,,0,0,0,0,0,0,,default
cas-src,/home/pippenz/Petrastella/cas-src,codex-crisp-stork-53-5733e99e-e22b-47b5-ab69-ffb00b15ae96,db:unknown:codex-crisp-stork-53-5733e99e-e22b-47b5-ab69-ffb00b15ae96,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-crisp-stork-53-5733e99e-e22b-47b5-ab69-ffb00b15ae96,no,,,cas-6027,"Close-gate simplification: drop code_review_findings + envelope validation, rename bypass_code_review's surviving overrides to supervisor_override, delete the finding types",closed,yes,2026-09-01T18:37:12.117Z,2026-09-01T22:55:36.921Z,2026-09-01T20:59:10.107Z,2026-09-01T21:41:18.422Z,released,0,0,2,"Supervisor merged d8e79667 into epic merge commit 9e9a87cd locally. Final zero_change_close_tests passed 44/44 (4,918 skipped) and cargo check -p cas --lib --tests passed with existing warnings. The zero-commit and no-diff close fallback messages now name supervisor_override=true and require an audit reason. No push performed.",,,0,0,0,0,0,0,,default
cas-src,/home/pippenz/Petrastella/cas-src,codex-gentle-phoenix-22-8cb63e1f-5092-4eff-b026-43b28e1b3019,db:unknown:codex-gentle-phoenix-22-8cb63e1f-5092-4eff-b026-43b28e1b3019,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-gentle-phoenix-22-8cb63e1f-5092-4eff-b026-43b28e1b3019,no,,,cas-754f,P0: cas-mux opencode projection snapshot stale after worker-prompt cleanup — regenerate opencode_projection.snapshot.json (blocks v3.10.0 queue),closed,yes,2026-09-01T23:08:55.406Z,2026-09-01T23:20:08.337Z,2026-09-01T23:09:23.175Z,2026-09-01T23:19:03.609Z,released,0,0,2,"Supervisor merged e6dd4adde000b1971a98e660cce71a9a043158aa into epic as b50bc05f91b5b520255aa69bed63d99b9ab6826c. Fresh inbox poll returned no unread messages; merge-base confirms e6dd4add is an ancestor of local and origin epic tip b50bc05f. Snapshot regeneration and all recorded proofs remain unchanged: guarded OpenCode 13/13, cas-mux 159/159, workspace 8365/8365, and cargo check exit 0.",,,0,0,0,0,0,0,,default
cas-src,/home/pippenz/Petrastella/cas-src,daring-finch-56,01a05f96-1eae-7910-89ba-277724248153,codex,/home/pippenz/Petrastella/cas-src/.cas/cas.db,/home/pippenz/.codex/sessions/2026/09/01/rollout-2026-09-01T20-47-48-01a05f96-1eae-7910-89ba-277724248153.jsonl,/home/pippenz/Petrastella/cas-src/.cas/logs,cas-src-agile-otter-23,1571,2026-09-02T00:47:46.352Z,codex,gpt-5.6-luna,xhigh,daring-finch-56,yes,2026-09-02T00:47:49.572Z,2026-09-02T01:01:59.155Z,cas-c9a4,"Project-scope pull: upsert_entry must reconcile archived local entries instead of colliding on add (347 ""entry already exists"" errors per purge/pull on cas-src)",closed,yes,2026-09-02T00:47:08.594Z,2026-09-02T01:01:47.958Z,,,,0,0,0,"Delivered and pushed on factory/daring-finch-56; supervisor merged amended tip into epic at 6daba1ad0d5bbabc8b542dc3b77f82038945fa90. Project pull now shares KeepRecent LWW reconciliation with team pull, including archived lookup and duplicate-race recovery. Proofs: project_pull_archived_test 5/5 passed (nextest 73bba6e5-562d-4fda-a77d-0ea17f29516d), team_pull_lww_test + team_pull_wiring_test 10/10 passed (nextest 1ce3690c-1ca8-4e5b-bc58-80cb11bc26e6), cargo check -p cas --lib --tests exit 0. Clean-tree receipt recorded in pre-close note.",2026-09-02T01:01:47.962Z,13.97,17179232,16825856,0,36758,14574,21,0.451302,default
cas-src,/home/pippenz/Petrastella/cas-src,jolly-fox-74,01a05f96-26f5-7d82-851e-906b284a18db,codex,/home/pippenz/Petrastella/cas-src/.cas/cas.db,/home/pippenz/.codex/sessions/2026/09/01/rollout-2026-09-01T20-47-51-01a05f96-26f5-7d82-851e-906b284a18db.jsonl,/home/pippenz/Petrastella/cas-src/.cas/logs,cas-src-agile-otter-23,1572,2026-09-02T00:47:47.628Z,codex,gpt-5.6-luna,xhigh,jolly-fox-74,yes,2026-09-02T00:47:51.634Z,2026-09-02T01:18:00.899Z,cas-4bb5,"purge-foreign is blind to backfilled origin_project: classify with the doctor's cross-DB evidence, and doctor must state when its foreign count and the purge delete set disagree",closed,yes,2026-09-02T00:47:25.634Z,2026-09-02T01:17:48.978Z,,,,0,0,1,"Delivered on epic/epic-purge-foreign-and-doctor-tell-one-story-archi-cas-71ad after merge. Purge now combines persisted origin_project with doctor cross-DB peer evidence, adds only current-origin rows with known peer home, labels dry-run evidence, and fails closed for accepted proposals, blocks_origin projections, unattributed replicas, and id collisions while preserving existing guards and (id,title) deletion matching. Doctor runs the same read-only analysis and reports foreign evidence versus purge task delete-set counts, retained reasons, and classifier errors. Fresh proof on delivered HEAD: cargo check -p cas --lib --tests exit 0; purge_foreign_safety_tests 28 passed/0 failed; foreign_rows_check 5 passed/0 failed; doctor_snapshot 2 passed/0 failed; git diff --check exit 0; live dry-run exit 0 with JSON receipt at /home/pippenz/.cas/artifacts/cas-4bb5/live-purge-foreign-dry-run.json (573 evidence, 571 purge tasks, 107 collisions, 651 unattributed, 2 retained collisions).",,,20875184,20376064,0,62116,26465,27,0.581884,default
